tweetID,final_label1,hate_auto_label1,expliciteHateType1,hatecategory1,highlighted_terms1,highlighted_terms_label1,ImplicithateType1,Implicittaret1,rationale1,final_label2,hate_auto_label2,expliciteHateType2,hatecategory2,highlighted_terms2,highlighted_terms_label2,ImplicithateType2,Implicittaret2,rationale2,final_label3,hate_auto_label3,expliciteHateType3,hatecategory3,highlighted_terms3,highlighted_terms_label3,ImplicithateType3,Implicittaret3,rationale3,majority_label,majority_label_auto,auto_manual_agrees
869695154592120832,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,two fucking rednecks;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,rednecks ,,0,0,True
871978000983699457,1,1,INCITE VIOLENCE,GROUP:OTHER,"Segregate neighborhoods, public places &amp; scho;",INCITE VIOLENCE;,INCITE VIOLENCE,group,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RACE,Segregate;,GROUP:IDEOLOGY;,INCITE VIOLENCE,NONE,,1,1,True
871848610920628225,0,1,NONE,GROUP:BODY,Pussy;,GROUP:BODY;,DEROGATORY LANGUAGE,women,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
875788509390524416,0,0,NONE,GROUP:IDEOLOGY,liberal;,GROUP:IDEOLOGY;,NONE,ideology,,0,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,little;liberal;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873210421725061120,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873242730432004097,0,0,NONE,NONE,,,NONE,,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871485849740947456,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
869650418141409280,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873038623028920320,0,0,NONE,NONE,,,NONE,none,,0,0,DEROGATORY LANGUAGE,NONE,Shit;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,None,,0,0,NONE,NONE,,,NONE,none,,0,0,True
872906431158157312,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871194635011600384,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,,,0,0,NONE,NONE,,,NONE,none,,0,0,True
874267319236775936,0,0,NONE,NONE,,,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:OTHER,holocaust;,INCITE VIOLENCE;,INCITE VIOLENCE,other,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874773454293266433,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Muslim;black person;woke;white;,GROUP:IDEOLOGY;GROUP:RACE;DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,white,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
876031045010903040,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872124688373338117,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873258941450506241,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,fuck you cocksucker; obama;s;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,Democrats,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,fuck;cocksucker;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,other,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,fuck you ;obama;your ass;,DEROGATORY LANGUAGE;GROUP:OTHER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,other,,1,1,True
875346782066274305,1,0,NONE,GROUP:RACE,Russians;,GROUP:RACE;,NONE,Russians,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875914263042314240,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871396649507201024,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Muslims;suicide;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,INCITE VIOLENCE,muslims,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,GROUP:RELIGION,Muslims;,GROUP:RELIGION;,NONE,none,,0,0,True
876040020846686209,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
875766044702502912,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,0,DEROGATORY LANGUAGE,NONE,FUCKING;FUCK;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,national producers,,0,0,True
870485134960611328,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871190910469591040,0,0,DEROGATORY LANGUAGE,NONE,ass;shit;,GROUP:BODY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,ass ;racist ;,DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,racist people,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871034379060994049,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Muslims;blowing up teenagers at concerts;,GROUP:RELIGION;DEROGATORY LANGUAGE;,NONE,NONE,HATE SPEECH AGAINST MUSLIMS,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Muslims;blowing up teenagers at concerts;,GROUP:RELIGION;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Muslim people,,1,1,INCITE VIOLENCE,GROUP:IDEOLOGY,Muslims;blowing up;,GROUP:IDEOLOGY;INCITE VIOLENCE;,INCITE VIOLENCE,Muslims,,1,1,True
874668353402621954,1,1,DEROGATORY LANGUAGE,GROUP:RACE,fuck;white;trash;,DEROGATORY LANGUAGE;GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,white,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872657423705796610,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,fucking repoed;Christian;,DEROGATORY LANGUAGE;GROUP:RELIGION;,DEROGATORY LANGUAGE,Christian,,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,fucking;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,True
870220398889099265,0,0,DEROGATORY LANGUAGE,NONE,dumb;ass;fucking;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,None,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871500097812652032,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,hire a Muslim week;,DEROGATORY LANGUAGE;,NONE,Muslims,,1,1,NONE,GROUP:RELIGION,Muslim;,GROUP:RELIGION;,DEROGATORY LANGUAGE,NONE,,1,1,True
873340105402060801,0,0,NONE,NONE,,,NONE,,,0,0,DEROGATORY LANGUAGE,NONE,cock;ass;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,cock;ass;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,NONE,NONE,Porn ad,0,0,True
871908866270924805,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870875356227555328,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,get your ass;mosque;,DEROGATORY LANGUAGE;GROUP:RELIGION;,DEROGATORY LANGUAGE,Religion,,0,0,NONE,NONE,ass;,GROUP:BODY;,DEROGATORY LANGUAGE,none,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,True
871206630737760256,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Islam;Lib;fucking;white;,GROUP:RELIGION;GROUP:IDEOLOGY;DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,Liberals,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873992961431875585,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,1,0,NONE,GROUP:RELIGION,but #I;,GROUP:RELIGION;,NONE,Islam,,0,0,True
869924092253700096,1,1,NONE,GROUP:RACE,white supremacist;,GROUP:RACE;,DEROGATORY LANGUAGE,individual,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873123180214272000,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871133993772732416,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875251466524545024,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
869920598398468097,0,0,NONE,NONE,,,NONE,none,,1,1,NONE,GROUP:RACE,racists;,GROUP:RACE;,DEROGATORY LANGUAGE,racists,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874614783751974912,1,1,INCITE VIOLENCE,GROUP:IDEOLOGY,liberals;bitches;,GROUP:IDEOLOGY;INCITE VIOLENCE;,NONE,liberals,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,liberals;little bitches;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,none,,1,1,True
874181491198009344,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,GROUP:RELIGION,"Ramadhan;Nuzul Quran Day,;",GROUP:RELIGION;GROUP:RELIGION;,NONE,Religion,,0,0,True
870224236652015616,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,You know there's that butterfly;she's;ookin' at me smiling while blushing.;,DEROGATORY LANGUAGE;GROUP:GENDER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,gender,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
865323951618129920,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,dumbasses;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,genocidal;dumbasses ;,INCITE VIOLENCE;DEROGATORY LANGUAGE;,INCITE VIOLENCE,group,,0,0,True
870579053815775232,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874087580731555841,1,0,DEROGATORY LANGUAGE,NONE,fuck;fuck;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,NONE,Kyle,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871128952244387840,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
869589911078305792,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870925314582622208,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873726635694059520,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Fuk you; terrorist sympathizing bitch;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,other,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871465381566840832,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875205551466070020,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,bitch;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Hillary,,0,0,DEROGATORY LANGUAGE,NONE,bitch;,DEROGATORY LANGUAGE;,NONE,None,Intented against individual so not hateful,1,1,INCITE VIOLENCE,GROUP:GENDER,ted nugent;bitch\ who should \suck on his machine gun;,GROUP:GENDER;INCITE VIOLENCE;,NONE,ted nugent,,1,1,True
875788069017759744,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871999677142491136,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
876353746405642240,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,black;you're a white supremacist;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,black;black;you're a white supremacist;,GROUP:RACE;GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,race,,1,1,True
875178426927378433,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870779847731101696,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874438107075985409,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870311109089050625,0,0,NONE,GROUP:RACE,systematic racism; he's black;,GROUP:RACE;GROUP:RACE;,NONE,race,,0,0,NONE,NONE,,,NONE,none,"There is no hate speech, as it is an explanation of a fact.",0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871655983298170880,0,1,DEROGATORY LANGUAGE,GROUP:OTHER,ignorant ;people like you;,DEROGATORY LANGUAGE;GROUP:OTHER;,DEROGATORY LANGUAGE,Unknown,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873646058936705024,0,0,NONE,NONE,,,NONE,none,,0,0,DEROGATORY LANGUAGE,NONE,shut the hell up;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873722722412638208,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873138099361939456,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,True
872120959636983808,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,mp; Islamoph;bia ;ent bi;,DEROGATORY LANGUAGE;INCITE VIOLENCE;DEROGATORY LANGUAGE;,INCITE VIOLENCE,Islam,,0,0,True
872545674893643776,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Fucking liberals;whiny pussies;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,POLITICS,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,liberals;whiny pussies;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,NONE,NONE,HATE SPEECH AGAINST LIBERALS,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Fucking;liberals;bitch;whiny pussies;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,liberals,,1,1,True
871991712167710720,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
875049745663832064,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,GROUP:IDEOLOGY,Democrats;,GROUP:IDEOLOGY;,NONE,ideology,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,True
875163012860182532,0,0,NONE,NONE,,,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Nigga;asses;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,black people,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872266317470027776,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874433896020103168,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873144818603507712,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871577608546271232,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Fuck;Democratic;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,democrats,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Fuck;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,individual,,1,0,NONE,GROUP:GENDER,men;,GROUP:GENDER;,NONE,,,1,1,True
872663908120752128,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RACE,Go back to Palestine;fake racist bitch!;,GROUP:RACE;GROUP:GENDER;,INCITE VIOLENCE,Palestinian,,0,0,True
875905945733345280,1,1,NONE,GROUP:GENDER,bitch;ass;,GROUP:GENDER;GROUP:BODY;,INCITE VIOLENCE,women,,0,1,DEROGATORY LANGUAGE,GROUP:RACE,racist;bitch;ass;,GROUP:RACE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Race,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,disrespectful\ \racist\ \bitch\ ass;,DEROGATORY LANGUAGE;,INCITE VIOLENCE,Farrah,,1,1,True
875772193551949824,1,1,DEROGATORY LANGUAGE,GROUP:RACE,#wce;racist;white bitch;,GROUP:GENDER;DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,white;bitch;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,white person,,1,1,NONE,GROUP:RACE,white bitch;,GROUP:GENDER;,DEROGATORY LANGUAGE,wHITE WOMAN,,1,1,True
875943602165174272,0,0,NONE,NONE,,,NONE,None,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874471493735858176,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,Linda;fraud; bigot;,GROUP:GENDER;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,NONE,Linda,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,DEROGATORY LANGUAGE,none,,0,0,True
872695487031201792,1,1,INCITE VIOLENCE,GROUP:OTHER,HSchoolers;racist ass;,GROUP:OTHER;INCITE VIOLENCE;,NONE,HSchoolers ,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,racist ass;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,HSchoolers,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,racist ;stfu ;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,HSchoolers,,1,1,True
870238249825992706,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873703898350993408,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
874374575953502208,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,assworship;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,other,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874327230658347011,0,0,NONE,NONE,,,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,shit ;Beyoncé;,DEROGATORY LANGUAGE;GROUP:OTHER;,DEROGATORY LANGUAGE,Beyoncé,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873577729496498176,1,1,INCITE VIOLENCE,GROUP:RELIGION,Fuck you bitch;called;Muslim;,INCITE VIOLENCE;INCITE VIOLENCE;GROUP:RELIGION;,NONE,Muslim,,1,1,NONE,GROUP:RELIGION,Fuck you bitch and your so called Muslim faith;,GROUP:RELIGION;,DEROGATORY LANGUAGE,muslim,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Fuck you bitch;Muslim faith;,DEROGATORY LANGUAGE;GROUP:RELIGION;,DEROGATORY LANGUAGE,NONE,,1,1,True
869792743442317312,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,Islam;Muslims;,GROUP:RELIGION;GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,islam,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
869741178685595649,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873267430692442112,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
874616356636954626,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874845499832119298,0,0,NONE,NONE,,,NONE,,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,GROUP:IDEOLOGY,racist Nazi ;,GROUP:IDEOLOGY;,NONE,NONE,,0,0,True
875255786657636353,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872271879083634689,1,1,NONE,GROUP:RACE,niggas;trash;,GROUP:RACE;GROUP:RACE;,DEROGATORY LANGUAGE,black people,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,trash;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Black people,,1,1,NONE,GROUP:RACE,niggas;,GROUP:RACE;,DEROGATORY LANGUAGE,black people,,1,1,True
873637825505263616,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871153652471386113,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Caucasian White People;shit;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,white people,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,"White People;stupid, racist shit;",GROUP:RACE;DEROGATORY LANGUAGE;,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,1,1,True
875166024336900096,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Christians ;They can't even grasp the reality;,GROUP:RELIGION;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Christians;dominion;,GROUP:RELIGION;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,christain,,1,1,True
873106998593691649,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,fuck;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872656412891131905,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871271596316516353,1,1,INCITE VIOLENCE,GROUP:IDEOLOGY,LOWLIFE BITCH;KILLER;MUSLIMS;,DEROGATORY LANGUAGE;INCITE VIOLENCE;GROUP:IDEOLOGY;,INCITE VIOLENCE,Muslims,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,KILLER;MUSLIMS;,DEROGATORY LANGUAGE;GROUP:RELIGION;,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,KILLER;MUSLIMS;,DEROGATORY LANGUAGE;GROUP:RELIGION;,NONE,NONE,HATE SPEECH AGAINST MUSLIMS,1,1,True
872254464341790720,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,GROUP:IDEOLOGY,liberal;,GROUP:IDEOLOGY;,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,True
870472703039258624,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,shit;bitch;,DEROGATORY LANGUAGE;GROUP:GENDER;,DEROGATORY LANGUAGE,women,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873886119892484097,0,1,DEROGATORY LANGUAGE,GROUP:GENDER,Fuck;Dick;,DEROGATORY LANGUAGE;GROUP:BODY;,DEROGATORY LANGUAGE,women,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,,,0,0,True
871493353379995649,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873553331234512896,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,True
874884322305728512,0,0,NONE,NONE,,,NONE,NONE,NOT a Hate Speech,0,0,NONE,NONE,,,NONE,,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
876218136156135424,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,fucking racist;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,other,,1,0,NONE,GROUP:RACE,racist;gook;,GROUP:IDEOLOGY;GROUP:RACE;,NONE,,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,fucking;racist;gook ;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;GROUP:RACE;,NONE,Asians,,1,1,True
872410786039246848,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,kill;GENOCIDE ;FUCK THE FUCK OMG;,INCITE VIOLENCE;INCITE VIOLENCE;DEROGATORY LANGUAGE;,INCITE VIOLENCE,other,,0,0,True
