tweetID,final_label1,hate_auto_label1,expliciteHateType1,hatecategory1,highlighted_terms1,highlighted_terms_label1,ImplicithateType1,Implicitcategory1,Implicittaret1,rationale1,final_label2,hate_auto_label2,expliciteHateType2,hatecategory2,highlighted_terms2,highlighted_terms_label2,ImplicithateType2,Implicitcategory2,Implicittaret2,rationale2,final_label3,hate_auto_label3,expliciteHateType3,hatecategory3,highlighted_terms3,highlighted_terms_label3,ImplicithateType3,Implicitcategory3,Implicittaret3,rationale3,majority_label,majority_label_auto,auto_manual_agrees
999351237223968768,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,You;racist ghoul;You;testicle;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,racist ghoul ;testicle;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,This tweet is hateful as it contains derogatory language,1,1,True
865350820333842433,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,No derogatory language nor slurs were used towards anyone or any group.,0,0,True
1003342851487490048,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,INCITE VIOLENCE,TARGETED INDIVIDUAL,bitches;cannabis infused;bitch;shut up;drink it your pee ;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;INCITE VIOLENCE;,DEROGATORY LANGUAGE,GROUP:GENDER, individual,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit. Has swear language",0,0,True
1000433782913224705,1,0,NONE,GROUP:OTHER,,,NONE,GROUP:OTHER,other,This tweet is hateful,0,0,NONE,NONE,,,NONE,NONE,NONE,"The tweet expresses an irony without any derogatory offense to others, nor any violent content.",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
974727808063889409,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
965661153073364993,1,1,DEROGATORY LANGUAGE,NONE,slave;I wanna put her up for grab;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,WOMEN,implicit hate speech against women,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,he is my slave; I wanna put her up for grab;1st come get the 1st fuck;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,OTHER,This tweet is hateful as it contains derogatory language,1,1,INCITE VIOLENCE,GROUP:SEXUAL_ORIENTATION,slave;I wanna put her up for grab;1st come get the 1st fuck;,DEROGATORY LANGUAGE;INCITE VIOLENCE;INCITE VIOLENCE;,INCITE VIOLENCE,GROUP:SEXUAL_ORIENTATION,individual ,,1,1,True
973618150380945408,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,racist;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,individual ,,0,0,True
865330020784394240,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
916027282031915009,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Crackheads;Bitch;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,0,NONE,GROUP:OTHER,Nigga ;Bitch;,GROUP:RACE;GROUP:GENDER;,NONE,NONE,none,The user used a racial and a gender slur to be demeaning to other people.,1,0,False
992077030651936769,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Asian;anti-Asian racism;fucking work?…;,GROUP:RACE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,ASIAN,This tweet is hateful as it contains derogatory language,0,0,True
966400860526755842,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"normal tweet, nothing explicit or implicit hateful. ",1,0,NONE,GROUP:OTHER,,,NONE,GROUP:OTHER,other,This tweet is hateful,0,0,True
1023282052622364674,1,1,NONE,TARGETED INDIVIDUAL,,,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
980854545357180930,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,0,NONE,GROUP:OTHER,,,NONE,GROUP:OTHER,other,This tweet is hateful,0,0,True
964917104502870016,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Xenophobia;physiological and psychological trauma;,GROUP:OTHER;DEROGATORY LANGUAGE;,NONE,NONE,NONE,implicit hate speech against who is xenophobic,0,0,True
1012413952444239872,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,racist;white;racist;,DEROGATORY LANGUAGE;GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,white,This tweet is hateful as it contains derogatory language used white people,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
996097996633686019,0,1,DEROGATORY LANGUAGE,GROUP:OTHER,North ASB;trash;,GROUP:OTHER;DEROGATORY LANGUAGE;,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,North ASB is trash;privileged bitches;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,trash; bitches;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,DEROGATORY LANGUAGE,GROUP:OTHER,group,,1,1,True
960963398359019522,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Bitch;pussy gotta smell awful;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,This tweet is hateful as it contains derogatory language,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Bitch;personality trash;her;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,NONE,NONE,NONE,,1,1,True
964904093759213569,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,masterass you lowly #slave! #assworship https…;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,OTHER,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,NONE,Beneath my #masterass you lowly #slave! #assworship ;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,none,,1,1,True
999377405486694401,0,0,NONE,NONE,,,NONE,NONE,NONE,"normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
974703195850096640,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,True
963803856504320000,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,\lifestyle slaves;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language,0,0,True
901421356549496832,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,How easy is it to compromise with your ideology just to stay in power?;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,individual,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
976130307815542785,0,0,NONE,NONE,,,NONE,NONE,NONE,"normal tweet, nothing explicit or implicit hateful",1,1,NONE,NONE,now its ;,GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,people of color,implicit hate speech against people of color,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
916002736994488321,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,FUCKING ;racist jokes;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,individual,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
979806753687855104,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,racial hate;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language,0,0,True
1023254860953804806,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
992094730589683712,0,0,NONE,NONE,,,NONE,NONE,none,"Despite the profanity, No derogatory language nor slurs were used towards anyone or any group.",0,0,NONE,NONE,,,NONE,NONE,NONE,"normal tweet, nothing explicit or implicit hateful. Commenting on a quote by kanye west",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1023283839395930112,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit. Has swear language, probably +18 tweet as its talking about drugs",0,0,True
870674033825722369,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit or implicit hateful",1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,SSO wth;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,individual,,0,0,True
979751615371423746,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,fuck;trash;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1012400690075926528,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,This tweet doesn't have any hateful content. thank you,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
1000427235613052934,1,1,NONE,TARGETED INDIVIDUAL,LGTBQ people;,GROUP:SEXUAL_ORIENTATION;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,LGBTQ,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,"LGTBQ ;disabled, women;",DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,group,,1,1,True
1035949337241706496,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Racism is bad;Racists;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,the tweet has no hate speech,0,0,True
979801577912520704,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Archie;acist piece of shit;iberal.;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,GROUP:GENDER,individual,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,racist;piece of shit;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,NONE,NONE,NONE,,1,1,True
999360640862048256,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit. Tweet seems like a discussion ",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,"Despite the profanity, No derogatory language nor slurs were used towards anyone or any group.",0,0,True
1000459951150690306,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,racist white gate;Joe T;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,individual ,,0,0,True
987744906012602368,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,trash;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,None,"Nothing hateful, normal tweet",0,0,True
1035948087330652160,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
978360662530428928,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit. Tweet is defending the girl",1,1,DEROGATORY LANGUAGE,GROUP:GENDER,girl;trash;,GROUP:GENDER;DEROGATORY LANGUAGE;,NONE,NONE,NONE,explicit hate speech against women,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
976175593699061760,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,NONE,Racists;Shit;,GROUP:OTHER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,Racists,implicit hate speech against racists in general,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
1023249928431255552,0,0,DEROGATORY LANGUAGE,NONE,moms who smoke are trash;,DEROGATORY LANGUAGE;,NONE,NONE,none,"Despite the derogatory language, no hateful comments were made towards anyone or any group.",0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1003351638562754561,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,0,NONE,NONE,,,NONE,NONE,none,This tweet doesn't have any hateful content. thank you,1,1,DEROGATORY LANGUAGE,NONE,horrid ;yellow ape;,DEROGATORY LANGUAGE;GROUP:OTHER;,DEROGATORY LANGUAGE,GROUP:OTHER,SOME GROUP OF PEOPLE,,1,0,False
1013095099029319680,1,1,DEROGATORY LANGUAGE,GROUP:RACE,nassim arab faggo;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,Arabs,This tweet is hateful as it contains derogatory language used against Arabs,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,nassim;faggot;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,NONE,NONE,NONE,,1,1,NONE,GROUP:SEXUAL_ORIENTATION,faggot;,GROUP:SEXUAL_ORIENTATION;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,gays,,1,1,True
909517537683083264,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,True
1013115051316858881,1,1,NONE,GROUP:IDEOLOGY,communism;,GROUP:IDEOLOGY;,INCITE VIOLENCE,GROUP:IDEOLOGY,Communism,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,"Despite the profanity, No derogatory language nor slurs were used towards anyone or any group.",0,0,True
981222155114418177,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,racist element;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful,0,0,True
981226840156229632,0,0,NONE,NONE,,,NONE,NONE,NONE,the tweet has no hate speech,1,1,NONE,GROUP:IDEOLOGY,Nazi;,GROUP:IDEOLOGY;,INCITE VIOLENCE,GROUP:IDEOLOGY,Nazi,This tweet is hateful as it incites violence,0,0,NONE,NONE,,,NONE,NONE,none,"
No derogatory language nor slurs were used towards anyone or any group.",0,0,True
870672138012897280,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1000408612882337792,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
987377182988218368,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,racist;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Lega ;racist;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,NONE,NONE,NONE,explicit hate speech against Lega,1,1,True
1012416758446247936,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,True
1013124794680672257,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
966346024192274432,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,sucking dick;niggas ;dick ;niggas;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,Blac China,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Blac China;sucking dick the wrong way For the right niggas but you hoes sucking the dick the right way but for wrong niggas..;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,INDIVIDUAL(BLAC CHYNA),This tweet is hateful as it contains derogatory language,1,1,True
1050782564649238533,0,0,NONE,NONE,White Trash Pussy;,GROUP:RACE;,NONE,NONE,none,"Despite the profanity, derogatory language and the racial slur, none were used towards anyone or any group.
The user is advertising a pornographic product.",0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,Fuck my White Trash Pussy\. Get yours on  #amateurporn t.co;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language,0,0,True
965644128389337089,0,0,DEROGATORY LANGUAGE,NONE,That trash ass head she’s giving;,DEROGATORY LANGUAGE;,NONE,NONE,none,"Despite the profanity, No derogatory language nor slurs were used towards anyone or any group.",0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,blac chyna;some shit;trash ass hea;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual(Blac Chyna),This tweet is hateful as it contains derogatory language used for Blac Chyna,0,0,True
984140061116698626,1,0,DEROGATORY LANGUAGE,NONE,I HATE FACEBOOK;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,Facebook,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,True
956511278863933441,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,stupid racist sexist homophobic ass;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,none,,1,0,DEROGATORY LANGUAGE,NONE,stupid racist sexist homophobic ass;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,DON'T KNOW,,1,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,stupid racist sexist;homophobic;ass;,DEROGATORY LANGUAGE;GROUP:SEXUAL_ORIENTATION;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,Homophobic,This tweet is hateful as it contains derogatory language,1,1,True
865435520083668992,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,cheated;hate;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,individual ,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1008429221033758720,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,brazilians;crazy;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,Brazilians,,0,0,True
915992565790453760,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,racist;son of a bitch;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,DEROGATORY LANGUAGE,NONE,INDIVIDUAL REPORTER,,0,0,True
874783700969545730,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,1,DEROGATORY LANGUAGE,GROUP:BODY,Ass whooping don't discriminate everybody can get them;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:BODY,group,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
862171944732446724,1,1,DEROGATORY LANGUAGE,GROUP:RACE,fucking disgusting;White supremacy;,DEROGATORY LANGUAGE;GROUP:RACE;,INCITE VIOLENCE,GROUP:RACE,white,This tweet is hateful as it contains derogatory language used for white,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
978352584296747008,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,racist;shit;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,other,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
994665461471117313,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,White Supremacy;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,white,This tweet is hateful as it contains derogatory language,0,0,True
964951330006630402,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,NONE,GROUP:RACE,Be safe when you guys go and see Black Panther. With all these shootings taking place - especially racially motivated on…;,GROUP:RACE;,NONE,GROUP:RACE,GROUP:RACE,,0,0,True
865324308138262528,0,0,NONE,NONE,,,NONE,NONE,None,Normal tweet,0,0,NONE,NONE,,,NONE,NONE,none,This tweet doesn't have any hateful content. thank you,0,0,NONE,NONE,,,NONE,NONE,NONE,the tweet has no hate speech,0,0,True
901464859883253762,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,"normal tweet, nothing explicit or implicit hateful.",0,0,NONE,NONE,,,NONE,NONE,NONE,the tweet has no hate speech,0,0,True
968350897276407808,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,FACE JOB;TRASH;PUSS;HATE ;DEPRESSING;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,individual,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,YOU;PUSS;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,NONE,NONE,NONE,,1,1,True
916743543359545345,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,LMAO;hate;fuck;trash;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,group,,0,0,True
973590912604323841,1,1,NONE,GROUP:RACE,arabos;,GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,Arabs,This tweet is hateful as it contains derogatory language,1,1,DEROGATORY LANGUAGE,GROUP:RACE,racist;hate;arabos;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,group arabs,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,i hate arabos;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RELIGION,Arabs,,1,1,True
979792279123607553,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,white;racist;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,individual,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
956546032866877440,1,1,DEROGATORY LANGUAGE,GROUP:RACE,HOLY FUCK THATS RAW;China;,DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,China,This tweet is hateful as it contains derogatory language,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
975775457114288128,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,NONE,cracker;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,White people,"explicit hate speech against white people referring to them as ""crackers""",0,0,NONE,NONE,,,NONE,NONE,NONE,"Normal tweet, nothing explicit hateful or implicit.",0,0,True
